asin,title,categoryName,price,stars,boughtInLastMonth,isBestSeller,demand_score,demand_level,stars_norm,bought_norm,bs_norm,price_norm,is_user_product
9137,Puma Men Vibrant VI Black Casual Shoes,Casual Shoes,1122.7900390625,4.5,797,False,63.36,High,87.5,79.77977977977979,0.0,86.15727233886719,False
22687,Nike Women White Dunk Low Casual Shoe,Casual Shoes,1375.81005859375,4.099999904632568,707,False,57.2,Medium,77.5,70.77077077077078,0.0,80.532958984375,False
28928,Mr. Men Printed Charcoal T-shirt,Tshirts,817.0700073242188,4.599999904632568,130,True,73.99,High,90.0,13.013013013013014,100.0,92.95304107666016,False
16162,Enroute Men Leather Black Sandals,Sandals,1716.1099853515625,3.5,357,False,42.8,Medium,62.5,35.73573573573574,0.0,72.96852111816406,False
52828,Adrika Black Earrings,Earrings,2414.719970703125,4.699999809265137,800,True,82.5,High,92.49999237060547,80.08008008008008,100.0,57.43929672241211,False
21671,Fossil Men Black Chronograph Watch CH2601,Watches,4589.72021484375,3.700000047683716,425,False,29.78,Low,67.5,42.54254254254254,0.0,9.091776847839355,False
21260,Skybags Unisex Brown Backpack,Backpacks,4007.889892578125,3.799999952316284,66,False,24.66,Low,70.0,6.606606606606606,0.0,22.025131225585938,False
31870,Fabindia Women Blue Chanderi Dupatta,Dupatta,2308.489990234375,4.099999904632568,197,False,39.26,Medium,77.5,19.71971971971972,0.0,59.800655364990234,False
22250,ID Men Brown Casual Sandal,Sandals,4161.759765625,4.099999904632568,932,False,47.35,Medium,77.5,93.29329329329329,0.0,18.60480308532715,False
43745,Royal Diadem Set of 2 Green Bangles,Bangle,4275.490234375,4.0,565,False,36.91,Medium,75.0,56.55655655655656,0.0,16.07671356201172,False
31785,Lee Women Katie Navy Blue Top,Tops,4752.43017578125,3.799999952316284,492,False,31.18,Low,70.0,49.249249249249246,0.0,5.4749369621276855,False
1551,Puma Power Cat Trainer-OB Football,Footballs,726.4500122070312,4.599999904632568,114,True,74.09,High,90.0,11.411411411411411,100.0,94.96741485595703,False
6686,UCB Men's Big Ben Logo Red T-shirt,Tshirts,3097.39990234375,4.800000190734863,816,True,79.74,High,95.00000762939453,81.68168168168168,100.0,42.264183044433594,False
23828,Puma Unisex Jive Red Flip Flops,Flip Flops,890.1799926757812,4.599999904632568,678,True,87.3,High,90.0,67.86786786786787,100.0,91.32789611816406,False
20195,Wrangler Men Polo Charcoal T-shirt,Tshirts,3948.580078125,3.9000000953674316,116,False,26.86,Low,72.5,11.611611611611613,0.0,23.343515396118164,False
36325,Mr.Men Boys Mr. Happy White T-shirt,Tshirts,2676.169921875,4.5,664,False,51.4,Medium,87.5,66.46646646646647,0.0,51.627593994140625,False
57781,Lotus Herbals Opulence Botanical Eye Liner,Kajal and Eyeliner,3407.2099609375,4.5,902,False,53.29,Medium,87.5,90.29029029029029,0.0,35.37749099731445,False
20840,Puma Men Drifter Cat II Olive Slippers,Sandals,4243.02978515625,3.700000047683716,510,False,33.84,Low,67.5,51.051051051051054,0.0,16.798269271850586,False
15879,Warner Bros Kids Unisex TJ Jerry  Black Sandals,Sandals,2368.159912109375,3.5,719,False,48.24,Medium,62.5,71.97197197197197,0.0,58.474266052246094,False
42585,United Colors of Benetton Mens Black Polo T-shirt,Tshirts,910.1199951171875,3.700000047683716,857,False,61.04,High,67.5,85.78578578578579,0.0,90.88465881347656,False
58178,Rocky S Women Grey Handbag,Handbags,4339.27978515625,3.700000047683716,213,False,25.87,Low,67.5,21.32132132132132,0.0,14.6587553024292,False
8519,Nike Women Nike Pink-Blue tote Pink Bags,Handbags,2677.949951171875,3.9000000953674316,954,False,54.9,Medium,72.5,95.4954954954955,0.0,51.5880241394043,False
23818,Puma Unisex Wave Black Flip Flops,Flip Flops,3488.06005859375,4.0,793,False,46.99,Medium,75.0,79.37937937937937,0.0,33.58029556274414,False
47146,Be For Bag Women Combo pack Tote Bags,Handbags,3030.340087890625,3.5999999046325684,259,False,33.67,Low,65.0,25.925925925925924,0.0,43.75483322143555,False
8475,Scullers For Her Women Check Purple Top,Tops,567.489990234375,4.5,668,False,63.22,High,87.5,66.86686686686687,0.0,98.50089263916016,False
32466,ADIDAS Men Graphic White T-shirt,Tshirts,2062.800048828125,4.699999809265137,131,True,67.72,High,92.49999237060547,13.113113113113112,100.0,65.26203155517578,False
52876,FNF Multi Coloured Printed Sari,Sarees,2806.77001953125,4.0,98,False,33.38,Low,75.0,9.80980980980981,0.0,48.72452163696289,False
3150,Nike Men's Lunarswift Black Shoe,Sports Shoes,4198.27978515625,3.9000000953674316,251,False,28.85,Low,72.5,25.125125125125123,0.0,17.793004989624023,False
22849,Woodland Men Khaki Casual Shoes,Casual Shoes,1788.010009765625,4.900000095367432,803,True,87.31,High,97.5,80.38038038038037,100.0,71.37026977539062,False
32550,Playboy Men Pack of 3 Deos,Deodorant,3618.139892578125,4.800000190734863,738,True,74.89,High,95.00000762939453,73.87387387387388,100.0,30.688785552978516,False
40790,Quiksilver Men Grey Shoes,Casual Shoes,1629.510009765625,3.799999952316284,576,False,50.64,Medium,70.0,57.65765765765766,0.0,74.89352416992188,False
2915,DUSG Women Bandhavgarh Organic Aqua Top,Tops,4812.47021484375,3.700000047683716,803,False,38.01,Medium,67.5,80.38038038038037,0.0,4.140317440032959,False
59695,Avirate Pink Brief,Briefs,3857.199951171875,3.9000000953674316,62,False,26.02,Low,72.5,6.206206206206207,0.0,25.37478256225586,False
9041,Buckaroo Men Moles Black Formal Shoes,Formal Shoes,992.0999755859375,4.5,795,False,64.04,High,87.5,79.57957957957959,0.0,89.06234741210938,False
11626,W Women Printed Purple Kurtas,Kurtas,813.4099731445312,4.099999904632568,324,False,50.74,Medium,77.5,32.432432432432435,0.0,93.0344009399414,False
9696,Hush Puppies Men Jungle Brown Formal Shoes,Formal Shoes,946.2999877929688,4.400000095367432,896,False,66.19,High,85.0,89.68968968968969,0.0,90.0804214477539,False
51730,Allen Solly Women Purple Sunglass,Sunglasses,1411.8499755859375,4.0,128,False,41.89,Medium,75.0,12.812812812812812,0.0,79.7318344116211,False
51115,Satya Paul Magenta Saree,Free Gifts,1333.75,4.699999809265137,557,True,82.43,High,92.49999237060547,55.75575575575576,100.0,81.4678955078125,False
44858,Puma Men Red T-shirt,Tshirts,2208.820068359375,4.199999809265137,334,False,43.86,Medium,79.99999237060547,33.433433433433436,0.0,62.01618957519531,False
9180,Tantra Men People Talk Peach T-shirt,Tshirts,1803.1199951171875,4.400000095367432,112,False,41.81,Medium,85.0,11.21121121121121,0.0,71.03439331054688,False
28376,Idee Men Grey Sunglasses,Sunglasses,4122.580078125,4.0,914,False,46.49,Medium,75.0,91.4914914914915,0.0,19.47571563720703,False
59936,Vans Men Black Casual Shoes,Casual Shoes,2724.669921875,3.5,853,False,49.61,Medium,62.5,85.38538538538538,0.0,50.549495697021484,False
47171,Ganuchi Men Black Sandals,Sandals,1771.4300537109375,4.099999904632568,126,False,40.46,Medium,77.5,12.612612612612612,0.0,71.73881530761719,False
19465,Quiksilver Men Navy Blue Check Shirt,Shirts,4782.66015625,3.9000000953674316,499,False,31.81,Low,72.5,49.94994994994995,0.0,4.802960395812988,False
52114,Myntra Women Off White Printed Top,Tops,2813.360107421875,4.199999809265137,80,False,34.15,Low,79.99999237060547,8.008008008008009,0.0,48.57802963256836,False
20496,Baggit Women Samson Cobra Pink Wallet,Wallets,3710.070068359375,3.9000000953674316,183,False,29.87,Low,72.5,18.31831831831832,0.0,28.645294189453125,False
57517,Provogue Men Black & Brown Casual Shoes,Casual Shoes,1790.81005859375,4.099999904632568,654,False,53.57,Medium,77.5,65.46546546546547,0.0,71.30802917480469,False
6766,Timberland Men's Eclectic Red T-shirt,Tshirts,2671.219970703125,3.700000047683716,120,False,32.81,Low,67.5,12.012012012012011,0.0,51.73762512207031,False
4250,Probase Men's Mirror On The Green T-shirt,Tshirts,2344.570068359375,4.5,579,False,51.11,Medium,87.5,57.95795795795796,0.0,58.9986457824707,False
58340,Lotto Women Pink Flip Flops,Flip Flops,3818.419921875,4.900000095367432,218,True,61.39,High,97.5,21.82182182182182,100.0,26.236814498901367,False
33955,ADIDAS Men Polo White T-shirt,Tshirts,4414.52978515625,4.300000190734863,969,False,48.12,Medium,82.50000762939453,96.996996996997,0.0,12.986040115356445,False
44007,Police Men Gold Wings Deo,Deodorant,2206.219970703125,4.900000095367432,66,True,66.55,High,97.5,6.606606606606606,100.0,62.07399368286133,False
26213,Perry Ellis Men 360A Red Perfume,Perfume and Body Mist,4127.91015625,4.900000095367432,939,True,77.71,High,97.5,93.993993993994,100.0,19.357234954833984,False
56173,Colorbar Color Intense Green Eyeliner 006,Kajal and Eyeliner,2073.659912109375,3.799999952316284,527,False,46.94,Medium,70.0,52.752752752752755,0.0,65.0206298828125,False
33082,U.S. Polo Assn. Denim Co. Men Green Striped T-Shirt,Tshirts,853.0499877929688,4.599999904632568,297,True,77.97,High,90.0,29.72972972972973,100.0,92.15325164794922,False
58937,Tommy Hilfiger Men Black Dial Watch TH1790734-D,Watches,2185.469970703125,4.5,686,False,54.68,Medium,87.5,68.66866866866866,0.0,62.535240173339844,False
27839,Bulchee Men Navy Blue Leather Belt,Belts,2903.989990234375,4.900000095367432,393,True,70.85,High,97.5,39.33933933933934,100.0,46.56344223022461,False
32596,ONLY Women Peach Long Tank Top,Tops,3096.2099609375,3.5999999046325684,91,False,29.1,Low,65.0,9.10910910910911,0.0,42.29063415527344,False
11651,Puma Men Race Luminous Chrono Black Dial Watch,Watches,2542.81005859375,3.700000047683716,946,False,54.2,Medium,67.5,94.69469469469469,0.0,54.59201431274414,False
49998,Hanes Women Pack of Two No Panty Line - Cotton Stretch Boyleg Panties,Briefs,1492.27001953125,4.800000190734863,254,True,74.59,High,95.00000762939453,25.425425425425423,100.0,77.94419860839844,False
7881,Provogue Men's Formal Black Shoe,Formal Shoes,3313.449951171875,3.700000047683716,99,False,28.72,Low,67.5,9.90990990990991,0.0,37.46166229248047,False
53781,Puma Men Blue Sless Round Neck T-shirt,Tshirts,2546.43994140625,4.599999904632568,643,True,77.22,High,90.0,64.36436436436436,100.0,54.51132583618164,False
47057,Shree Women Navy Blue & Pink Jodhpuri Salwar,Salwar,949.6900024414062,4.699999809265137,681,True,87.67,High,92.49999237060547,68.16816816816817,100.0,90.00507354736328,False
56876,HM Women Blue Heels,Heels,2723.9599609375,4.599999904632568,96,True,62.54,High,90.0,9.60960960960961,100.0,50.565277099609375,False
45256,Casio Edifice Men Analog Watch EF-130D-1A5VDF(ED419),Watches,4587.97021484375,4.0,358,False,29.99,Low,75.0,35.83583583583583,0.0,9.130680084228516,False
11552,W Women Printed White Kurtas,Kurtas,3022.969970703125,4.400000095367432,269,False,38.96,Medium,85.0,26.926926926926924,0.0,43.918663024902344,False
48652,Lucera Women Silver Earrings,Earrings,2688.989990234375,4.599999904632568,522,True,73.4,High,90.0,52.25225225225225,100.0,51.34261703491211,False
42936,French Connection Men Khaki Handbag,Handbags,3486.31005859375,4.099999904632568,138,False,31.23,Low,77.5,13.813813813813812,0.0,33.61919403076172,False
46399,ADIDAS Men Grey Olive Shorts,Shorts,3295.820068359375,4.0,265,False,34.85,Low,75.0,26.526526526526528,0.0,37.85354995727539,False
14956,Status Quo Men Printed White Tshirts,Tshirts,1388.6199951171875,4.099999904632568,676,False,56.35,Medium,77.5,67.66766766766766,0.0,80.24820709228516,False
40636,Span Women Green Kurta,Kurtas,705.8400268554688,4.599999904632568,154,True,75.21,High,90.0,15.415415415415415,100.0,95.42554473876953,False
43806,Royal Diadem White Earrings,Earrings,4247.509765625,4.300000190734863,353,False,33.63,Low,82.50000762939453,35.33533533533533,0.0,16.698688507080078,False
10005,Nike Men As Ss Trainin Blue T-Shirts,Tshirts,1988.989990234375,3.5999999046325684,713,False,50.82,Medium,65.0,71.37137137137137,0.0,66.90274047851562,False
8791,Indigo Nation Men Price catch Blue White Shirts,Shirts,1264.4599609375,5.0,802,True,90.82,High,100.0,80.28028028028028,100.0,83.00812530517578,False
47650,Femella Women Black Lace Dress,Dresses,3513.25,4.599999904632568,851,True,77.05,High,90.0,85.18518518518519,100.0,33.02035903930664,False
36350,Reid & Taylor Men Black Tie,Ties,3975.199951171875,4.199999809265137,70,False,27.44,Low,79.99999237060547,7.007007007007007,0.0,22.75179100036621,False
35474,Catwalk Women Ruffles Blue Flats,Heels,1532.1500244140625,4.199999809265137,532,False,52.58,Medium,79.99999237060547,53.25325325325325,0.0,77.0577163696289,False
16159,Enroute Men Leather Brown Formal Shoes,Formal Shoes,1383.050048828125,4.800000190734863,983,True,93.44,High,95.00000762939453,98.3983983983984,100.0,80.37201690673828,False
9894,Indian Terrain Men Sid Black Trousers,Trousers,4227.1201171875,3.9000000953674316,675,False,39.3,Medium,72.5,67.56756756756756,0.0,17.15192222595215,False
2227,Puma Men Gypsy Grey Sandal,Sandals,1619.56005859375,3.700000047683716,160,False,39.66,Medium,67.5,16.016016016016017,0.0,75.11470031738281,False
32235,Fabindia Women Printed Blue Kurta,Kurtas,4606.18017578125,4.599999904632568,804,True,69.8,High,90.0,80.48048048048048,100.0,8.725887298583984,False
10565,Puma Men Heritage Black Polo Tshirts,Tshirts,2032.719970703125,5.0,711,True,84.28,High,100.0,71.17117117117117,100.0,65.93067932128906,False
58179,Rocky S Women Blue Handbag,Handbags,3971.6298828125,3.799999952316284,209,False,28.44,Low,70.0,20.92092092092092,0.0,22.831148147583008,False
44739,Globalite Men Grey Starcross Shoes,Casual Shoes,4937.9501953125,4.099999904632568,523,False,32.8,Low,77.5,52.35235235235235,0.0,1.3510584831237793,False
53770,Puma Men Black T-shirt,Tshirts,1329.3599853515625,4.400000095367432,624,False,57.26,Medium,85.0,62.46246246246246,0.0,81.56548309326172,False
4765,ADIDAS Men Black T-shirt,Tshirts,1637.8499755859375,4.900000095367432,205,True,73.18,High,97.5,20.52052052052052,100.0,74.70813751220703,False
22813,Locomotive Men Green Printed T-shirt,Tshirts,1342.06005859375,4.099999904632568,324,False,47.8,Medium,77.5,32.432432432432435,0.0,81.28317260742188,False
42683,Alma Women White Printed Kurta,Kurtas,4436.4501953125,3.700000047683716,409,False,30.23,Low,67.5,40.94094094094094,0.0,12.498778343200684,False
25024,Nike Men Tempo Navy Blue Shorts,Shorts,4080.10009765625,4.900000095367432,383,True,64.06,High,97.5,38.33833833833834,100.0,20.41999053955078,False
24192,Converse Unisex Chuck Taylor All Star Print Purple Casual Shoes,Casual Shoes,2835.77001953125,3.799999952316284,764,False,48.64,Medium,70.0,76.47647647647648,0.0,48.07988357543945,False
30735,Fabindia Men Beige Churidar,Churidar,3268.489990234375,4.199999809265137,419,False,40.1,Medium,79.99999237060547,41.94194194194194,0.0,38.46106719970703,False
9719,Hush Puppies Men Walsh Black Sandals,Sandals,2817.199951171875,4.599999904632568,690,True,76.89,High,90.0,69.06906906906907,100.0,48.49267578125,False
11440,United Colors of Benetton Women Light Winter White Top,Tops,3538.080078125,4.699999809265137,707,True,73.93,High,92.49999237060547,70.77077077077078,100.0,32.468414306640625,False
10355,United Colors of Benetton Men Stripes Blue Shirts,Shirts,4261.91015625,3.700000047683716,883,False,43.07,Medium,67.5,88.38838838838838,0.0,16.378582000732422,False
10484,Flying Machine Men FS Purple Shirts,Shirts,4919.35009765625,4.099999904632568,560,False,33.83,Low,77.5,56.05605605605606,0.0,1.764512062072754,False
58962,Colour me Men Silver Perfume,Perfume and Body Mist,2133.419921875,5.0,127,True,69.1,High,100.0,12.712712712712712,100.0,63.69224166870117,False
2062,Lee Mens  T-shirt,Tshirts,3457.030029296875,4.599999904632568,372,True,65.38,High,90.0,37.23723723723724,100.0,34.27005386352539,False
57628,Lotus Herbals Safe Sun Sunscreen,Sunscreen,4756.66015625,3.700000047683716,394,False,28.08,Low,67.5,39.43943943943944,0.0,5.380904674530029,False
5885,Puma Men's Ducati Graphic Black T-shirt,Tshirts,2804.760009765625,4.0,622,False,46.51,Medium,75.0,62.262262262262254,0.0,48.76919937133789,False
38633,Nike Men Blue T-shirt,Tshirts,745.75,3.5999999046325684,621,False,55.43,Medium,65.0,62.16216216216216,0.0,94.53839874267578,False
51351,Spykar Women Blue Jeans,Jeans,2330.47998046875,4.300000190734863,784,False,55.07,Medium,82.50000762939453,78.47847847847848,0.0,59.31184387207031,False
26086,John Miller Men Check Purple Shirt,Shirts,3972.320068359375,3.700000047683716,744,False,41.2,Medium,67.5,74.47447447447448,0.0,22.815805435180664,False
28646,Nike Women Bleach Grey T-shirt,Tshirts,3163.610107421875,4.099999904632568,199,False,34.55,Low,77.5,19.91991991991992,0.0,40.79241180419922,False
23174,Mark Taylor Men Grey Printed T-shirt,Tshirts,2914.60009765625,4.0,530,False,43.6,Medium,75.0,53.053053053053056,0.0,46.32759094238281,False
29752,Fossil Men Brown Dial Chronograph Watch FS4357,Watches,4180.93017578125,4.900000095367432,745,True,72.56,High,97.5,74.57457457457457,100.0,18.178665161132812,False
20231,Wrangler Women Fluro Black Sweater,Sweaters,4207.52978515625,4.800000190734863,882,True,75.22,High,95.00000762939453,88.28828828828829,100.0,17.587387084960938,False
45887,Maxima Men Steel Watch,Watches,3681.389892578125,4.400000095367432,169,False,32.8,Low,85.0,16.916916916916914,0.0,29.282819747924805,False
34454,Rocia Women Brown Sandals,Flats,4507.9599609375,4.900000095367432,801,True,72.15,High,97.5,80.18018018018019,100.0,10.909205436706543,False
18820,Peter England Men Statements Black Wallet,Wallets,2040.5,3.799999952316284,149,False,37.67,Medium,70.0,14.914914914914915,0.0,65.75773620605469,False
43357,Reebok Men Black Ultimate Vibe Sports Shoes,Sports Shoes,3454.530029296875,4.400000095367432,51,False,31.11,Low,85.0,5.105105105105105,0.0,34.32563018798828,False
37119,Wills Classic Men White Striped Shirt,Shirts,4623.89013671875,3.9000000953674316,614,False,35.57,Medium,72.5,61.46146146146146,0.0,8.332216262817383,False
43046,Nike Men Black & Blue Energy Jersey,Tshirts,3917.2900390625,3.799999952316284,267,False,30.19,Low,70.0,26.726726726726728,0.0,24.03905487060547,False
57105,Elle Pink Essentials Top,Tops,2560.550048828125,3.9000000953674316,125,False,34.8,Low,72.5,12.512512512512513,0.0,54.19768142700195,False
24913,United Colors of Benetton Kids Boys Red Printed T-shirt,Tshirts,3331.489990234375,4.699999809265137,380,True,66.9,High,92.49999237060547,38.03803803803804,100.0,37.06065368652344,False
53681,Kiara Women Pale Peach Handbag,Handbags,2973.300048828125,4.800000190734863,236,True,65.91,High,95.00000762939453,23.623623623623622,100.0,45.022762298583984,False
47067,Shree Women Purple Patiala,Patiala,832.0800170898438,4.0,808,False,62.13,High,75.0,80.88088088088088,0.0,92.61939239501953,False
22136,Provouge Men Black Formal Shoes,Formal Shoes,654.75,4.400000095367432,493,False,57.73,Medium,85.0,49.349349349349346,0.0,96.56121063232422,False
12011,Mark Taylor Men Purple Striped Shirts,Shirts,681.4600219726562,4.099999904632568,238,False,49.32,Medium,77.5,23.823823823823822,0.0,95.96748352050781,False
2668,Murcia Women Purple Leatherette Bag,Handbags,3599.97998046875,4.5,436,False,40.56,Medium,87.5,43.64364364364364,0.0,31.092458724975586,False
46952,York Women Gracia Perfume,Perfume and Body Mist,4979.81982421875,3.9000000953674316,326,False,26.39,Low,72.5,32.63263263263263,0.0,0.4203498363494873,False
9363,Puma Women Logo Stud White Socks,Socks,4254.4599609375,3.700000047683716,551,False,34.8,Low,67.5,55.15515515515516,0.0,16.544193267822266,False
34841,ADIDAS Men Duramo 4 Lea White Sports Shoes,Sports Shoes,4288.14013671875,4.800000190734863,634,True,68.56,High,95.00000762939453,63.46346346346346,100.0,15.795522689819336,False
46737,Timex Men Silver Dial Watch,Watches,4983.5,4.199999809265137,279,False,27.07,Low,79.99999237060547,27.927927927927925,0.0,0.33854246139526367,False
54853,Ivory Tag Women Double Beaded Lavender Necklace,Necklace and Chains,4287.2998046875,3.9000000953674316,168,False,26.28,Low,72.5,16.816816816816818,0.0,15.814203262329102,False
56685,Fabindia Black Mull Printed Saree,Sarees,4410.06982421875,3.799999952316284,192,False,25.58,Low,70.0,19.21921921921922,0.0,13.085180282592773,False
26385,Turtle Men Printed White T-shirt,Tshirts,1710.469970703125,4.199999809265137,76,False,40.18,Medium,79.99999237060547,7.6076076076076085,0.0,73.09388732910156,False
55502,Revlon Wild About Violet Super Lustrous Lip Gloss 57,Lip Gloss,801.9199829101562,4.0,450,False,53.33,Medium,75.0,45.04504504504504,0.0,93.28981018066406,False
34591,Tonga Women Printed Multi Dress,Dresses,4973.6298828125,3.799999952316284,578,False,32.1,Low,70.0,57.85785785785785,0.0,0.557941198348999,False
50507,Chromozome Men Charcoal Briefs,Briefs,4577.64013671875,4.099999904632568,380,False,31.22,Low,77.5,38.03803803803804,0.0,9.360301971435547,False
12634,Probase Men Printed Maroon Tshirts,Tshirts,1981.949951171875,4.699999809265137,466,True,76.55,High,92.49999237060547,46.646646646646644,100.0,67.05923461914062,False
57957,Prafful Multi Coloured Sari,Sarees,2068.14990234375,3.9000000953674316,520,False,47.42,Medium,72.5,52.052052052052055,0.0,65.14311218261719,False
51948,Yelloe Unisex Black Laptop Bag,Laptop Bag,2736.340087890625,3.799999952316284,555,False,43.96,Medium,70.0,55.55555555555556,0.0,50.29008483886719,False
33297,Arrow Sport Men Blue Striped Slim Fit Shirt,Shirts,2593.429931640625,4.0,525,False,45.25,Medium,75.0,52.552552552552555,0.0,53.466796875,False
56166,Colorbar I-Define Silver Slate Eye Pencil 001,Kajal and Eyeliner,997.8400268554688,4.900000095367432,293,True,78.94,High,97.5,29.32932932932933,100.0,88.93475341796875,False
33736,Pieces Women Green Jeggings,Jeggings,4624.89013671875,4.699999809265137,672,True,67.02,High,92.49999237060547,67.26726726726727,100.0,8.309989929199219,False
39711,ADIDAS Original Men Black Dial Chronograph Watch ADH2641,Watches,4135.81005859375,4.800000190734863,269,True,60.28,High,95.00000762939453,26.926926926926924,100.0,19.18162727355957,False
15240,ADIDAS Originals Men Valley-Fdt Black Casual Shoes,Casual Shoes,613.3699951171875,3.700000047683716,753,False,60.09,High,67.5,75.37537537537537,0.0,97.48103332519531,False
58507,Tonga Women Coffee Brown Shrug,Shrug,697.5700073242188,4.599999904632568,611,True,86.69,High,90.0,61.16116116116116,100.0,95.609375,False
57058,Elle Women Multi Coloured Dress,Dresses,4519.8701171875,4.400000095367432,622,False,39.48,Medium,85.0,62.262262262262254,0.0,10.64445972442627,False
15515,Rockport Men Utara L2T Grey Casual Shoes,Casual Shoes,3227.070068359375,3.5999999046325684,741,False,44.64,Medium,65.0,74.17417417417418,0.0,39.381778717041016,False
22125,Provogue Men Black Formal Shoes,Formal Shoes,3324.510009765625,4.800000190734863,498,True,70.52,High,95.00000762939453,49.849849849849846,100.0,37.21581268310547,False
11604,W Women Solid Blue Kurtas,Kurtas,4827.93017578125,3.700000047683716,163,False,21.9,Low,67.5,16.316316316316314,0.0,3.7966668605804443,False
21588,Inesis Men Solid Grey Tshirt,Tshirts,1041.699951171875,3.5999999046325684,121,False,41.27,Medium,65.0,12.112112112112113,0.0,87.95980072021484,False
10840,Wrangler Men Green Polo T-shirt,Tshirts,3282.14990234375,3.5999999046325684,160,False,29.79,Low,65.0,16.016016016016017,0.0,38.15742111206055,False
15568,Catwalk Women Casual Green Flats,Heels,4385.0,4.599999904632568,455,True,62.3,High,90.0,45.545545545545544,100.0,13.642448425292969,False
52943,FNF Yellow Sari,Sarees,1480.010009765625,4.599999904632568,298,True,74.51,High,90.0,29.82982982982983,100.0,78.21672058105469,False
48165,Fossil Women Pink Wallet,Wallets,635.469970703125,4.199999809265137,973,False,68.6,High,79.99999237060547,97.3973973973974,0.0,96.98978424072266,False
28143,Jockey 24 x 7 Men Navy Blue Knit Sport Shorts 9426,Shorts,2712.27001953125,4.800000190734863,834,True,82.33,High,95.00000762939453,83.48348348348348,100.0,50.825130462646484,False
45922,Maxima Women White Dial Watch,Watches,2453.090087890625,4.0,723,False,50.99,Medium,75.0,72.37237237237237,0.0,56.58637237548828,False
11563,W Women Printed Cream Kurtas,Kurtas,4453.31982421875,4.099999904632568,735,False,40.8,Medium,77.5,73.57357357357357,0.0,12.123786926269531,False
20967,Fastrack Women Polyester Black Sling Bag,Handbags,1393.43994140625,4.599999904632568,496,True,79.95,High,90.0,49.64964964964965,100.0,80.14106750488281,False
14125,Flying Machine Men Washed Blue Jeans,Jeans,4988.39990234375,4.800000190734863,638,True,64.77,High,95.00000762939453,63.86386386386387,100.0,0.22962689399719238,False
33893,Citizen Men Black Dial Watch BD0020-54E,Watches,1785.1099853515625,4.900000095367432,328,True,75.44,High,97.5,32.83283283283283,100.0,71.43473052978516,False
55365,Revlon Mushy Mauve Nail Polish 356,Nail Polish,1523.52001953125,4.599999904632568,760,True,85.83,High,90.0,76.07607607607608,100.0,77.24954986572266,False
37994,New Hide Men Brown Belt,Belts,1924.1099853515625,3.5999999046325684,531,False,46.62,Medium,65.0,53.153153153153156,0.0,68.34494018554688,False
35941,Flying Machine Women Viscose Charcoal Capris,Capris,675.219970703125,4.400000095367432,123,False,48.35,Medium,85.0,12.312312312312311,0.0,96.10618591308594,False
31068,Fabindia Women Red Chanderi Dupatta,Dupatta,1088.22998046875,4.0,261,False,47.01,Medium,75.0,26.126126126126124,0.0,86.92549896240234,False
48967,Revv Men Steel Ring,Ring,1637.77001953125,4.199999809265137,663,False,55.27,Medium,79.99999237060547,66.36636636636636,0.0,74.70991516113281,False
40448,Red Tape Men Brown Shoes,Casual Shoes,3200.090087890625,4.900000095367432,900,True,81.89,High,97.5,90.09009009009009,100.0,39.98150634765625,False
26819,Arrow Men Striped Navy Blue Trousers,Trousers,4864.4501953125,4.099999904632568,411,False,30.41,Low,77.5,41.14114114114114,0.0,2.9848694801330566,False
28081,Jockey MODERN CLASSIC Men Grey Y Front Briefs 2007,Briefs,3795.070068359375,4.599999904632568,209,True,59.42,Medium,90.0,20.92092092092092,100.0,26.75585174560547,False
43105,Reebok Men Reefuse Deo,Deodorant,4106.169921875,4.699999809265137,925,True,76.23,High,92.49999237060547,92.5925925925926,100.0,19.840490341186523,False
41763,Remanika Women Beige Top,Tops,2569.739990234375,4.900000095367432,272,True,69.68,High,97.5,27.227227227227228,100.0,53.9933967590332,False
4910,Levis Kids Girl's Dionne Pink Teens Kidswear,Tops,4976.89990234375,4.199999809265137,99,False,22.6,Low,79.99999237060547,9.90990990990991,0.0,0.48525333404541016,False
39224,Femella Women Pink Shirt,Shirts,2764.10009765625,4.0,609,False,46.41,Medium,75.0,60.96096096096096,0.0,49.67301559448242,False
53825,Ayaany Women Teal & Purple Embroidered Churidar Kurta with Dupatta,Kurta Sets,3057.43994140625,3.799999952316284,160,False,32.29,Low,70.0,16.016016016016017,0.0,43.15243911743164,False
52138,Femella Women Pale Red Polo T-Shirt,Tshirts,3465.06005859375,4.099999904632568,255,False,34.28,Low,77.5,25.525525525525527,0.0,34.091556549072266,False
13952,United Colors of Benetton Women Stripes White Tops,Tops,3740.159912109375,4.5,203,False,33.95,Low,87.5,20.32032032032032,0.0,27.9764347076416,False
55613,Numero Uno Men Brown Shoes,Casual Shoes,1589.25,4.900000095367432,320,True,76.33,High,97.5,32.032032032032035,100.0,75.78845977783203,False
57293,French Connection Men Brown Checks Shirt,Shirts,2675.739990234375,3.9000000953674316,312,False,38.84,Medium,72.5,31.23123123123123,0.0,51.637149810791016,False
19356,Beyouty Women B01 Combo2 Fashion  Low-Rise Pack of 3 Breifs,Briefs,4360.7099609375,3.799999952316284,845,False,42.19,Medium,70.0,84.58458458458459,0.0,14.182388305664062,False
45297,Casio SHEEN Women Chronograph Watch SX045 SHE-3801L-7ADR,Watches,2042.2900390625,4.5,394,False,48.16,Medium,87.5,39.43943943943944,0.0,65.71794891357422,False
